model,year,mileage,description,price,price_status,source_url,scrape_date
پژو، 207,1404,"8,600 km",پانوراما دنده ای TU5,1030000000,fixed,https://bama.ir/car/detail-xvdcoz2u-peugeot-207-manualpanorama-1404,2025-11-10
پژو، 207,1404,صفر کیلومتر,پانوراما دنده ای TU5P,1100000000,fixed,https://bama.ir/car/detail-gs8x94bb-peugeot-207-manualpanoramatu5p-1404,2025-11-10
پژو، 207,1398,"130,000 km",اتوماتیک TU5,870000000,fixed,https://bama.ir/car/detail-egtaxnl5-peugeot-207-at-1398,2025-11-10
پژو، 207,1402,"56,000 km",پانوراما دنده ای TU5P,970000000,fixed,https://bama.ir/car/detail-3gzubmja-peugeot-207-manualpanoramatu5p-1402,2025-11-10
پژو، 207,1404,صفر کیلومتر,اتوماتیک TU5P,1285000000,fixed,https://bama.ir/car/detail-gaerta2r-peugeot-207-attu5p-1404,2025-11-10
پژو، 207,1398,"66,000 km",اتوماتیک TU5,توافقی,negotiable,https://bama.ir/car/detail-fkrthuua-peugeot-207-at-1398,2025-11-10
پژو، 207,1403,"21,000 km",پانوراما دنده ای TU5P,1040000000,fixed,https://bama.ir/car/detail-a2quhwxo-peugeot-207-manualpanoramatu5p-1403,2025-11-10
پژو، 207,1403,"12,500 km",پانوراما دنده ای TU5,1090000000,fixed,https://bama.ir/car/detail-vytje8r2-peugeot-207-manualpanorama-1403,2025-11-10
پژو، 207,1396,"200,000 km",دنده ای TU5,730000000,fixed,https://bama.ir/car/detail-mfptesc7-peugeot-207-mt-1396,2025-11-10
پژو، 207,1396,"127,000 km",اتوماتیک TU5,740000000,fixed,https://bama.ir/car/detail-1udqi8dg-peugeot-207-at-1396,2025-11-10
پژو، 207,1404,صفر کیلومتر,دنده ای TU5P,توافقی,negotiable,https://bama.ir/car/detail-qznemcbe-peugeot-207-manualtu5p-1404,2025-11-10
پژو، 207,1404,صفر کیلومتر,پانوراما دنده ای TU5P,1130000000,fixed,https://bama.ir/car/detail-ppfl5m9i-peugeot-207-manualpanoramatu5p-1404,2025-11-10
پژو، 207,1402,صفر کیلومتر,دنده ای TU5,950000000,fixed,https://bama.ir/car/detail-5j9v1mtk-peugeot-207-mt-1402,2025-11-10
پژو، 207,1404,صفر کیلومتر,دنده ای TU5,توافقی,negotiable,https://bama.ir/car/detail-i0ovwrhy-peugeot-207-mt-1404,2025-11-10
پژو، 207,1404,صفر کیلومتر,دنده ای TU5,توافقی,negotiable,https://bama.ir/car/detail-j3fnz2hs-peugeot-207-mt-1404,2025-11-10
پژو، 207,1404,"1,000 km",پانوراما دنده ای TU5P,توافقی,negotiable,https://bama.ir/car/detail-bkw0gapn-peugeot-207-manualpanoramatu5p-1404,2025-11-10
پژو، 207,1404,صفر کیلومتر,پانوراما اتوماتیک TU5P,توافقی,negotiable,https://bama.ir/car/detail-pzych0ay-peugeot-207-automaticpanoramatu5p-1404,2025-11-10
پژو، 207,1404,صفر کیلومتر,پانوراما دنده ای TU5,1100000000,fixed,https://bama.ir/car/detail-lhgprrtd-peugeot-207-manualpanorama-1404,2025-11-10
پژو، 207,1404,صفر کیلومتر,پانوراما اتوماتیک TU5P,توافقی,negotiable,https://bama.ir/car/detail-rca4vfxb-peugeot-207-automaticpanoramatu5p-1404,2025-11-10
پژو، 207,1404,صفر کیلومتر,پانوراما اتوماتیک TU5P,توافقی,negotiable,https://bama.ir/car/detail-3dcrmjlk-peugeot-207-automaticpanoramatu5p-1404,2025-11-10
پژو، 405,1397,"125,000 km",SLX,730000000,fixed,https://bama.ir/car/detail-pswgwech-peugeot-405-slx-1397,2025-11-10
پژو، 405,1397,"82,000 km",SLX,توافقی,negotiable,https://bama.ir/car/detail-9ati1zig-peugeot-405-slx-1397,2025-11-10
پژو، 405,1378,"600,000 km",GLX بنزینی,100000000,fixed,https://bama.ir/car/detail-ud8brhlt-peugeot-405-glx-1378,2025-11-10
پژو، 405,1397,"163,000 km",SLX,738000000,fixed,https://bama.ir/car/detail-cl2ndyb1-peugeot-405-slx-1397,2025-11-10
پژو، 405,1390,"250,000 km",GLX بنزینی,360000000,fixed,https://bama.ir/car/detail-zalt1v56-peugeot-405-glx-1390,2025-11-10
پژو، 405,1385,"320,000 km",GLX بنزینی,320000000,fixed,https://bama.ir/car/detail-cqhrfek1-peugeot-405-glx-1385,2025-11-10
پژو، 405,1383,"450,000 km",GLX بنزینی,260000000,fixed,https://bama.ir/car/detail-qcqftojg-peugeot-405-glx-1383,2025-11-10
پژو، 405,1394,"258,000 km",GLX دوگانه سوز,505000000,fixed,https://bama.ir/car/detail-jk0dwws3-peugeot-405-glxcng-1394,2025-11-10
پژو، 405,1378,"500,000 km",GLX بنزینی,105000000,fixed,https://bama.ir/car/detail-wbszlgoh-peugeot-405-glx-1378,2025-11-10
پژو، 405,1386,کارکرده,GLX دوگانه سوز,250000000,fixed,https://bama.ir/car/detail-njm1bjdg-peugeot-405-glxcng-1386,2025-11-10
پژو، 405,1383,کارکرده,GLX دوگانه سوز,توافقی,negotiable,https://bama.ir/car/detail-tdnvh6xr-peugeot-405-glxcng-1383,2025-11-10
پژو، 405,1395,"80,000 km",GLX بنزینی,670000000,fixed,https://bama.ir/car/detail-3o5uaijt-peugeot-405-glx-1395,2025-11-10
پژو، 405,1386,"600,000 km",GLX بنزینی,260000000,fixed,https://bama.ir/car/detail-t6ow1zus-peugeot-405-glx-1386,2025-11-10
پژو، 405,1399,صفر کیلومتر,GLX بنزینی,توافقی,negotiable,https://bama.ir/car/detail-i8yt2ope-peugeot-405-glx-1399,2025-11-10
پژو، 405,1388,"382,000 km",GLX بنزینی,330000000,fixed,https://bama.ir/car/detail-lfruupf0-peugeot-405-glx-1388,2025-11-10
پژو، 405,1395,"200,000 km",GLX بنزینی,540000000,fixed,https://bama.ir/car/detail-i35nliab-peugeot-405-glx-1395,2025-11-10
پژو، 508,2017,"31,000 km",GT لاین,توافقی,negotiable,https://bama.ir/car/detail-tcv2zksq-peugeot-508-gtline-2017,2025-11-10
پژو، RD,1384,"440,000 km",دنده ای,120000000,fixed,https://bama.ir/car/detail-4gbtc0ix-peugeot-rd-1384,2025-11-10
پژو، RD,1383,"361,000 km",دنده ای,100000000,fixed,https://bama.ir/car/detail-85gmtxs7-peugeot-rd-1383,2025-11-10
پژو، RD,1384,"480,000 km",دنده ای,110000000,fixed,https://bama.ir/car/detail-3djg0vxb-peugeot-rd-1384,2025-11-10
پژو، RDI,1384,"530,000 km",دنده ای,135000000,fixed,https://bama.ir/car/detail-kz02dc7f-peugeot-rdi-1384,2025-11-10
پژو، RDI,1384,"150,000 km",دنده ای,300000000,fixed,https://bama.ir/car/detail-8pnjncoq-peugeot-rdi-1384,2025-11-10
پژو، روآ,1386,"100,000 km",ساده,100000000,fixed,https://bama.ir/car/detail-05h6oyti-peugeot-roa-basic-1386,2025-11-10
پژو، روآ,1388,"149,800 km",ساده,195000000,fixed,https://bama.ir/car/detail-jlukpnrt-peugeot-roa-basic-1388,2025-11-10
پژو، پارس,1385,"377,000 km",XU7,355000000,fixed,https://bama.ir/car/detail-sjgvtyb9-peugeot-pars-mt-1385,2025-11-10
پژو، پارس,1388,کارکرده,دوگانه سوز,360000000,fixed,https://bama.ir/car/detail-marjgcr5-peugeot-pars-cng-1388,2025-11-10
پژو، پارس,1400,"79,000 km",XU7,800000000,fixed,https://bama.ir/car/detail-b9vpfezc-peugeot-pars-mt-1400,2025-11-10
پژو، پارس,1400,"104,000 km",LX,950000000,fixed,https://bama.ir/car/detail-vi0lnkem-peugeot-pars-lx-1400,2025-11-10
پژو، پارس,1389,"350,000 km",XU7,380000000,fixed,https://bama.ir/car/detail-rzhnemac-peugeot-pars-mt-1389,2025-11-10
پژو، پارس,1401,"62,000 km",ELX-XU7P,910000000,fixed,https://bama.ir/car/detail-bkcvv68m-peugeot-pars-elxxu7p-1401,2025-11-10
پژو، پارس,1397,"250,000 km",دوگانه سوز,توافقی,negotiable,https://bama.ir/car/detail-z7pgbryv-peugeot-pars-cng-1397,2025-11-10
پژو، پارس,1399,صفر کیلومتر,LX,1140000000,fixed,https://bama.ir/car/detail-pw9j35zb-peugeot-pars-lx-1399,2025-11-10
پژو، پارس,1384,"250,000 km",XU7,300000000,fixed,https://bama.ir/car/detail-cnfaq9tx-peugeot-pars-mt-1384,2025-11-10
پژو، پارس,1402,"34,000 km",ELX-TU5,1060000000,fixed,https://bama.ir/car/detail-hqf1zke8-peugeot-pars-elxtu5-1402,2025-11-10
پژو، پارس,1403,"44,000 km",ELX-XU7P,توافقی,negotiable,https://bama.ir/car/detail-k5sdwc9u-peugeot-pars-elxxu7p-1403,2025-11-10
پژو، پارس,1403,"18,000 km",ELX-XU7P,1035000000,fixed,https://bama.ir/car/detail-ctswoeja-peugeot-pars-elxxu7p-1403,2025-11-10
پژو، پارس,1401,"40,000 km",XU7P,900000000,fixed,https://bama.ir/car/detail-aqdao8qu-peugeot-pars-xu7p-1401,2025-11-10
پژو، پارس,1389,"200,000 km",LX,توافقی,negotiable,https://bama.ir/car/detail-dkvfyel2-peugeot-pars-lx-1389,2025-11-10
پژو، پارس,1403,"18,000 km",ELX-XU7P,1035000000,fixed,https://bama.ir/car/detail-tztbx3ml-peugeot-pars-elxxu7p-1403,2025-11-10
پژو، پارس,1395,"322,000 km",دوگانه سوز,655000000,fixed,https://bama.ir/car/detail-z04jaaxw-peugeot-pars-cng-1395,2025-11-10
پژو، پارس,1401,"39,000 km",XU7P,815000000,fixed,https://bama.ir/car/detail-ij5sylza-peugeot-pars-xu7p-1401,2025-11-10
پژو، پارس,1398,صفر کیلومتر,LX,1250000000,fixed,https://bama.ir/car/detail-lqbq8g6e-peugeot-pars-lx-1398,2025-11-10
پژو، پارس,1394,"142,000 km",XU7,510000000,fixed,https://bama.ir/car/detail-r2x6qx5o-peugeot-pars-mt-1394,2025-11-10
پژو، پارس,1402,"36,000 km",LX,980000000,fixed,https://bama.ir/car/detail-l7i4nf5v-peugeot-pars-lx-1402,2025-11-10
پژو، پارس,1399,"57,000 km",XU7,750000000,fixed,https://bama.ir/car/detail-vf5tcaqt-peugeot-pars-mt-1399,2025-11-10
پیش فروش آئودی، Q4 e-tron,2025,صفر کیلومتر,40,6490000000,fixed,https://bama.ir/car/detail-te5eglo2-audi-q4etron-40-2025,2025-11-10
پیش فروش ام جی، GT,2024,صفر کیلومتر,اتوماتیک,1431000000,fixed,https://bama.ir/car/detail-1uksmfw3-mg-gt-2024,2025-11-10
پیش فروش ام وی ام، X22 PRO,1404,صفر کیلومتر,دنده ای,616000000,fixed,https://bama.ir/car/detail-mhb064mf-mvm-x22pro-mt-1404,2025-11-10
پیش فروش ام وی ام، X33 کراس,1404,صفر کیلومتر,اتوماتیک,1399900000,fixed,https://bama.ir/car/detail-iuqmpjq4-mvm-x33cross-at-1404,2025-11-10
پیش فروش ام وی ام، X33 کراس,1404,صفر کیلومتر,اتوماتیک,699000000,fixed,https://bama.ir/car/detail-fmrrvwfy-mvm-x33cross-at-1404,2025-11-10
پیش فروش ام وی ام، X33 کراس,1404,صفر کیلومتر,اتوماتیک,699950000,fixed,https://bama.ir/car/detail-sewcl1vp-mvm-x33cross-at-1404,2025-11-10
پیش فروش ام وی ام، X33 کراس,1404,صفر کیلومتر,اتوماتیک,559960000,fixed,https://bama.ir/car/detail-oazmnd0l-mvm-x33cross-at-1404,2025-11-10
پیش فروش ام وی ام، X55 PRO,1404,صفر کیلومتر,IE,906500000,fixed,https://bama.ir/car/detail-legjfrtp-mvm-x55pro-ie-1404,2025-11-10
پیش فروش اکستریم، TXL (TX),1404,صفر کیلومتر,2.0 لیتر توربو,2058000000,fixed,https://bama.ir/car/detail-4jkcapuv-xtrim-txl-2.0literturbo-1404,2025-11-10
پیش فروش اکستریم، VX (QX),1404,صفر کیلومتر,2.0 لیتر توربو,2046000000,fixed,https://bama.ir/car/detail-8rxhcjr3-xtrim-vx-2.0literturbo-1404,2025-11-10
پیش فروش ب ام و، iX3,2025,صفر کیلومتر,Leading,7500000000,fixed,https://bama.ir/car/detail-gype1bjk-bmw-ix3-leading-2025,2025-11-10
پیش فروش ب ام و، iX3,2025,صفر کیلومتر,Leading,توافقی,negotiable,https://bama.ir/car/detail-sykoi2zx-bmw-ix3-leading-2025,2025-11-10
پیش فروش ب ام و، iX3,2025,صفر کیلومتر,Leading,توافقی,negotiable,https://bama.ir/car/detail-dq8abvpi-bmw-ix3-leading-2025,2025-11-10
پیش فروش ب ام و، iX3,2025,صفر کیلومتر,Leading,9450000000,fixed,https://bama.ir/car/detail-nd0usgcf-bmw-ix3-leading-2025,2025-11-10
پیش فروش بی ای سی، X3 PRO,1404,صفر کیلومتر,1.5 لیتر,1550000000,fixed,https://bama.ir/car/detail-smpirxwz-bac-x3pro-1.5liter-1404,2025-11-10
پیش فروش بی ای سی، X3 PRO,1404,صفر کیلومتر,1.5 لیتر,1550000000,fixed,https://bama.ir/car/detail-tkdp618w-bac-x3pro-1.5liter-1404,2025-11-10
پیش فروش بی ای سی، X3 PRO,1404,صفر کیلومتر,1.5 لیتر,1550000000,fixed,https://bama.ir/car/detail-dhdc3rhl-bac-x3pro-1.5liter-1404,2025-11-10
پیش فروش بی ای سی، X3 PRO,1404,صفر کیلومتر,1.5 لیتر,1600000000,fixed,https://bama.ir/car/detail-qc2mfctb-bac-x3pro-1.5liter-1404,2025-11-10
پیش فروش بی ای سی، X3 PRO,1404,صفر کیلومتر,1.5 لیتر,1550000000,fixed,https://bama.ir/car/detail-wgsqvucy-bac-x3pro-1.5liter-1404,2025-11-10
پیش فروش بی ای سی، X3 PRO,1404,صفر کیلومتر,1.5 لیتر,1600000000,fixed,https://bama.ir/car/detail-vvnsx3za-bac-x3pro-1.5liter-1404,2025-11-10
پیش فروش بی ای سی، X3 PRO,1404,صفر کیلومتر,1.5 لیتر,1550000000,fixed,https://bama.ir/car/detail-8hto4uj1-bac-x3pro-1.5liter-1404,2025-11-10
پیش فروش جی ای سی، امپو,2024,صفر کیلومتر,1.5 لیتر توربو,1700000000,fixed,https://bama.ir/car/detail-obc0kt45-gacgonow-empow-1.5literturbo-2024,2025-11-10
پیش فروش جی ای سی، امکو,2024,صفر کیلومتر,1.5 لیتر توربو,2000000000,fixed,https://bama.ir/car/detail-vyhpcerr-gacgonow-emkoo-1.5literturbo-2024,2025-11-10
پیش فروش دیگنیتی، پرایم,1404,صفر کیلومتر,اتوماتیک,1310000000,fixed,https://bama.ir/car/detail-gbhgpusq-dignity-prime-1404,2025-11-10
پیش فروش زامیاد، اکستند EX,1404,صفر کیلومتر,دوگانه سوز,816000000,fixed,https://bama.ir/car/detail-r7fngizc-zamyad-extendex-cng-1404,2025-11-10
پیش فروش فولکس، ID.4 Crozz,2025,صفر کیلومتر,PURE,2700000000,fixed,https://bama.ir/car/detail-ezfo1cuy-volkswagen-id4crozz-pure-2025,2025-11-10
پیش فروش فولکس، ID.4 Crozz,2025,صفر کیلومتر,PURE,2700000000,fixed,https://bama.ir/car/detail-9kpwh6vj-volkswagen-id4crozz-pure-2025,2025-11-10
پیش فروش فولکس، ID.4 Crozz,2025,صفر کیلومتر,PURE,2700000000,fixed,https://bama.ir/car/detail-e3xn7lnb-volkswagen-id4crozz-pure-2025,2025-11-10
پیش فروش فونیکس، FX,1404,صفر کیلومتر,پریمیوم FWD,1252000000,fixed,https://bama.ir/car/detail-gpvhpcs6-fownix-fx-premium-1404,2025-11-10
پیش فروش فونیکس، FX,1404,صفر کیلومتر,پریمیوم FWD,1870000000,fixed,https://bama.ir/car/detail-n49ptply-fownix-fx-premium-1404,2025-11-10
پیش فروش فونیکس، FX EV,2025,صفر کیلومتر,150 کیلو وات,1440000000,fixed,https://bama.ir/car/detail-pcf89sb5-fownix-fxev-kw150-2025,2025-11-10
پیش فروش فونیکس، آریزو 6 جی تی (Z6 GT),1404,صفر کیلومتر,اکسلنت,1095000000,fixed,https://bama.ir/car/detail-tmovjgyv-fownix-arrizo6gt-excellent-1404,2025-11-10
پیش فروش فونیکس، آریزو 8 (Z8),1404,صفر کیلومتر,اکسلنت,1189000000,fixed,https://bama.ir/car/detail-ivzyc240-fownix-arrizo8-excellent-1404,2025-11-10
پیش فروش فونیکس، تیگو 7 پرو مکس (F7 PRO MAX),1404,صفر کیلومتر,1.6 لیتر توربو AWD,1477000000,fixed,https://bama.ir/car/detail-7jo4mfsm-fownix-tiggo7promax-1.6literturboawd-1404,2025-11-10
پیش فروش فونیکس، تیگو 7 پرو مکس (F7 PRO MAX),1404,صفر کیلومتر,1.6 لیتر توربو AWD,2950000000,fixed,https://bama.ir/car/detail-0zje46hv-fownix-tiggo7promax-1.6literturboawd-1404,2025-11-10
پیش فروش فونیکس، تیگو 7 پرو مکس (F7 PRO MAX),1404,صفر کیلومتر,1.6 لیتر توربو AWD,1477000000,fixed,https://bama.ir/car/detail-jlo3zeim-fownix-tiggo7promax-1.6literturboawd-1404,2025-11-10
پیش فروش فونیکس، تیگو 7 پرو هیبرید (F7 PRO PHEV),1404,صفر کیلومتر,e پلاس,1371000000,fixed,https://bama.ir/car/detail-0bdxnxva-fownix-tiggo7prohybrid-eplus-1404,2025-11-10
پیش فروش فونیکس، تیگو 8 پرو مکس (F8 PRO MAX),1404,صفر کیلومتر,IE,1702000000,fixed,https://bama.ir/car/detail-6y1esy7h-fownix-tiggo8promax-ie-1404,2025-11-10
پیش فروش لاماری، ایما,1404,صفر کیلومتر,اتوماتیک,1078670000,fixed,https://bama.ir/car/detail-tzv5kuiw-lamari-eama-1404,2025-11-10
پیش فروش نیسان، ترا,1404,صفر کیلومتر,اکسکلوسیو,752000000,fixed,https://bama.ir/car/detail-5ilmvkji-nissan-terra-exclusive-1404,2025-11-10
پیش فروش کی ام سی، A5,1404,صفر کیلومتر,1.5 لیتر توربو,2150000000,fixed,https://bama.ir/car/detail-rajhas2x-kmc-a5-1.5literturbo-1404,2025-11-10
پیش فروش کی ام سی، A5,1404,صفر کیلومتر,1.5 لیتر توربو,2150000000,fixed,https://bama.ir/car/detail-nmrtcsqj-kmc-a5-1.5literturbo-1404,2025-11-10
پیش فروش کی ام سی، A5,1404,صفر کیلومتر,1.5 لیتر توربو,2150000000,fixed,https://bama.ir/car/detail-2ihfm5dy-kmc-a5-1.5literturbo-1404,2025-11-10
پیش فروش کی ام سی، A5,1404,صفر کیلومتر,1.5 لیتر توربو,2150000000,fixed,https://bama.ir/car/detail-5tfvtg8h-kmc-a5-1.5literturbo-1404,2025-11-10
پیش فروش کی ام سی، A5,1404,صفر کیلومتر,1.5 لیتر توربو,2150000000,fixed,https://bama.ir/car/detail-itkyohad-kmc-a5-1.5literturbo-1404,2025-11-10
پیش فروش کی ام سی، A5,1404,صفر کیلومتر,1.5 لیتر توربو,2150000000,fixed,https://bama.ir/car/detail-ix80yxbr-kmc-a5-1.5literturbo-1404,2025-11-10
پیش فروش کی ام سی، A5,1404,صفر کیلومتر,1.5 لیتر توربو,2150000000,fixed,https://bama.ir/car/detail-rb2uaqzv-kmc-a5-1.5literturbo-1404,2025-11-10
پیش فروش کی ام سی، J7,1404,صفر کیلومتر,اتوماتیک,2300000000,fixed,https://bama.ir/car/detail-dsw5cypv-kmc-j7-1404,2025-11-10
پیش فروش کی ام سی، J7,1404,صفر کیلومتر,اتوماتیک,2350000000,fixed,https://bama.ir/car/detail-x3c2049y-kmc-j7-1404,2025-11-10
پیش فروش کی ام سی، J7,1404,صفر کیلومتر,اتوماتیک,2180000000,fixed,https://bama.ir/car/detail-fzj0m81l-kmc-j7-1404,2025-11-10
پیش فروش کی ام سی، J7,1404,صفر کیلومتر,اتوماتیک,2300000000,fixed,https://bama.ir/car/detail-gdu8ibpv-kmc-j7-1404,2025-11-10
پیش فروش کی ام سی، J7,1404,صفر کیلومتر,اتوماتیک,1420000000,fixed,https://bama.ir/car/detail-aqmsunhp-kmc-j7-1404,2025-11-10
پیش فروش کی ام سی، J7,1404,صفر کیلومتر,اتوماتیک,2300000000,fixed,https://bama.ir/car/detail-zclgiwft-kmc-j7-1404,2025-11-10
پیش فروش کی ام سی، J7,1404,صفر کیلومتر,اتوماتیک,1400000000,fixed,https://bama.ir/car/detail-feilr90i-kmc-j7-1404,2025-11-10
پیش فروش کی ام سی، SR3,1404,صفر کیلومتر,1.6 لیتر,1700000000,fixed,https://bama.ir/car/detail-jtfcqw6q-kmc-sr3-1.6liter-1404,2025-11-10
پیش فروش کی ام سی، SR3,1404,صفر کیلومتر,1.6 لیتر,1053000000,fixed,https://bama.ir/car/detail-83donhfz-kmc-sr3-1.6liter-1404,2025-11-10
پیش فروش کی ام سی، SR3,1404,صفر کیلومتر,1.6 لیتر,1700000000,fixed,https://bama.ir/car/detail-cgwzzndy-kmc-sr3-1.6liter-1404,2025-11-10
پیش فروش کی ام سی، T9,1404,صفر کیلومتر,2 لیتر توربو,3350000000,fixed,https://bama.ir/car/detail-3ci8aowp-kmc-t9-2literturbo-1404,2025-11-10
پیش فروش کی ام سی، T9,1404,صفر کیلومتر,2 لیتر توربو,3350000000,fixed,https://bama.ir/car/detail-8pcuiele-kmc-t9-2literturbo-1404,2025-11-10
پیش فروش کی ام سی، T9,1404,صفر کیلومتر,2 لیتر توربو,3350000000,fixed,https://bama.ir/car/detail-oardukyv-kmc-t9-2literturbo-1404,2025-11-10
پیش فروش کی ام سی، T9,1404,صفر کیلومتر,2 لیتر توربو,3350000000,fixed,https://bama.ir/car/detail-ljzv53dh-kmc-t9-2literturbo-1404,2025-11-10
پیش فروش کی ام سی، T9,1404,صفر کیلومتر,2 لیتر توربو,3050000000,fixed,https://bama.ir/car/detail-e5fi7juz-kmc-t9-2literturbo-1404,2025-11-10
پیش فروش کی ام سی، T9,1404,صفر کیلومتر,2 لیتر توربو,3350000000,fixed,https://bama.ir/car/detail-vrgpwa1q-kmc-t9-2literturbo-1404,2025-11-10
پیش فروش کی ام سی، T9,1404,صفر کیلومتر,2 لیتر توربو,3350000000,fixed,https://bama.ir/car/detail-lsiqm4na-kmc-t9-2literturbo-1404,2025-11-10
پیش فروش کی ام سی، T9,1404,صفر کیلومتر,2 لیتر توربو,3350000000,fixed,https://bama.ir/car/detail-h7rq2nya-kmc-t9-2literturbo-1404,2025-11-10
پیش فروش کی ام سی، T9,1404,صفر کیلومتر,2 لیتر توربو,1988000000,fixed,https://bama.ir/car/detail-xujkhek7-kmc-t9-2literturbo-1404,2025-11-10
پیش فروش کی ام سی، X5,1404,صفر کیلومتر,1.5 لیتر توربو,2330000000,fixed,https://bama.ir/car/detail-tdhmzs8b-kmc-x5-1.5literturbo-1404,2025-11-10
پیش فروش کی ام سی، X5,1404,صفر کیلومتر,1.5 لیتر توربو,2380000000,fixed,https://bama.ir/car/detail-u8fzfbcm-kmc-x5-1.5literturbo-1404,2025-11-10
پیش فروش کی ام سی، X5,1404,صفر کیلومتر,1.5 لیتر توربو,2380000000,fixed,https://bama.ir/car/detail-ilazmr0y-kmc-x5-1.5literturbo-1404,2025-11-10
پیش فروش کی ام سی، X5,1404,صفر کیلومتر,1.5 لیتر توربو,2380000000,fixed,https://bama.ir/car/detail-vgrqqvlt-kmc-x5-1.5literturbo-1404,2025-11-10
پیش فروش کی ام سی، ایگل,1404,صفر کیلومتر,1.5 لیتر,1320000000,fixed,https://bama.ir/car/detail-ggx7ychj-kmc-eagle-1.5liter-1404,2025-11-10
پیش فروش کی ام سی، ایگل,1404,صفر کیلومتر,1.5 لیتر,600000000,fixed,https://bama.ir/car/detail-3ccjj0qp-kmc-eagle-1.5liter-1404,2025-11-10
پیش فروش کی ام سی، ایگل,1404,صفر کیلومتر,1.5 لیتر,1320000000,fixed,https://bama.ir/car/detail-xc8jzkkq-kmc-eagle-1.5liter-1404,2025-11-10
پیش فروش کی ام سی، ایگل,1404,صفر کیلومتر,1.5 لیتر,777000000,fixed,https://bama.ir/car/detail-vj1p7ybs-kmc-eagle-1.5liter-1404,2025-11-10
پیش فروش کی ام سی، ایگل,1404,صفر کیلومتر,1.5 لیتر,777000000,fixed,https://bama.ir/car/detail-jpge6nfz-kmc-eagle-1.5liter-1404,2025-11-10
پیش فروش کی ام سی، ایگل,1404,صفر کیلومتر,1.5 لیتر,777000000,fixed,https://bama.ir/car/detail-xjxvgopm-kmc-eagle-1.5liter-1404,2025-11-10
پیکان، وانت,1381,"224,000 km",دوگانه سوز,155000000,fixed,https://bama.ir/car/detail-ikzduqrc-peykan-pickup-cng-1381,2025-11-10
پیکان، وانت,1383,"500,000 km",دوگانه سوز,152000000,fixed,https://bama.ir/car/detail-dxqm4npk-peykan-pickup-cng-1383,2025-11-10
چانگان، CS 35,2015,صفر کیلومتر,اتوماتیک,2150000000,fixed,https://bama.ir/car/detail-huj5mb4z-changan-cs35-2015,2025-11-10
چانگان، CS 35 (مونتاژ),1396,"165,000 km",اتوماتیک,1200000000,fixed,https://bama.ir/car/detail-vytawfer-changan-cs35ir-1396,2025-11-10
چانگان، CS 55 پلاس,2024,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-swv17h4d-changan-cs55plus-1.5liter-2024,2025-11-10
چانگان، CS 55 پلاس,2024,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-n2lkjfwz-changan-cs55plus-1.5liter-2024,2025-11-10
چانگان، CS 55 پلاس,2024,"11,000 km",1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-ebmyhmlp-changan-cs55plus-1.5liter-2024,2025-11-10
چانگان، CS 55 پلاس,2024,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-4uk8txab-changan-cs55plus-1.5liter-2024,2025-11-10
چانگان، CS 55 پلاس,2024,"20,000 km",1.5 لیتر توربو,3000000000,fixed,https://bama.ir/car/detail-e1hgpnvb-changan-cs55plus-1.5liter-2024,2025-11-10
چانگان، CS 55 پلاس,2024,"11,000 km",1.5 لیتر توربو,2230000000,fixed,https://bama.ir/car/detail-bd0tnpj3-changan-cs55plus-1.5liter-2024,2025-11-10
چانگان، CS 55 پلاس,2024,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-d1tagjr8-changan-cs55plus-1.5liter-2024,2025-11-10
چانگان، CS 55 پلاس,2024,صفر کیلومتر,1.5 لیتر توربو,2800000000,fixed,https://bama.ir/car/detail-ojs83dw7-changan-cs55plus-1.5liter-2024,2025-11-10
چانگان، CS 55 پلاس,2024,صفر کیلومتر,1.5 لیتر توربو,3150000000,fixed,https://bama.ir/car/detail-t3hmpmdc-changan-cs55plus-1.5liter-2024,2025-11-10
چانگان، CS 55 پلاس,2024,"4,300 km",1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-y2gl7ojf-changan-cs55plus-1.5liter-2024,2025-11-10
چانگان، CS 55 پلاس,2024,"11,000 km",1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-bbmjtvus-changan-cs55plus-1.5liter-2024,2025-11-10
چانگان، CS 55 پلاس,2024,صفر کیلومتر,1.5 لیتر توربو,3300000000,fixed,https://bama.ir/car/detail-nuaivbgo-changan-cs55plus-1.5liter-2024,2025-11-10
چانگان، CS 55 پلاس,2024,صفر کیلومتر,1.5 لیتر توربو,2800000000,fixed,https://bama.ir/car/detail-c28avlzg-changan-cs55plus-1.5liter-2024,2025-11-10
چانگان، CS 55 پلاس,2024,صفر کیلومتر,1.5 لیتر توربو,2900000000,fixed,https://bama.ir/car/detail-lh1dt8o2-changan-cs55plus-1.5liter-2024,2025-11-10
چانگان، CS 55 پلاس,2024,"11,000 km",1.5 لیتر توربو,3280000000,fixed,https://bama.ir/car/detail-98woqoz6-changan-cs55plus-1.5liter-2024,2025-11-10
